charge_event_id,SE_id,pev_id,pev_type,start_time,end_time_chg,end_time_prk,dest_type,soc_i,soc_f,ES_strategy,VS_strategy,Ext_strategy
100394731,100394731,100394731,bev250_350kW,42.66879399999999,_,58.584104999999994,_,0.860875,0.970351,ES100-A,NA,NA
100395622,100395622,100395622,bev250_350kW,45.532824000000005,_,62.527411,_,0.798521,0.924023,ES100-A,NA,NA
100397145,100397145,100397145,bev250_350kW,67.145926,_,79.62041099999999,_,0.71242,0.973543,ES100-A,NA,NA
100397466,100397466,100397466,bev250_350kW,64.63764800000001,_,77.44209900000001,_,0.532055,0.932875,ES100-A,NA,NA
100399103,100399103,100399103,bev250_350kW,67.276284,_,77.327912,_,0.668488,0.910731,ES100-A,NA,NA
100399954,100399954,100399954,bev250_350kW,70.11650599999999,_,79.01181700000001,_,0.687605,0.964155,ES100-A,NA,NA
100401567,100401567,100401567,bev250_350kW,92.033726,_,105.68070899999998,_,0.677496,0.966035,ES100-A,NA,NA
100401764,100401764,100401764,bev250_350kW,91.33301399999999,_,102.97970700000002,_,0.715133,0.924921,ES100-A,NA,NA
100402104,100402104,100402104,bev250_350kW,90.454857,_,103.104244,_,0.421952,0.919476,ES100-A,NA,NA
100402882,100402882,100402882,bev250_350kW,93.09711900000002,_,103.28136999999998,_,0.788929,0.987947,ES100-A,NA,NA
100403135,100403135,100403135,bev250_350kW,83.92083400000001,_,106.41294399999998,_,0.770042,0.965084,ES100-A,NA,NA
100448601,100448601,100448601,bev300_300kW,18.998042999999996,_,30.579673000000014,_,0.569429,0.949153,ES100-A,NA,NA
100450442,100450442,100450442,bev300_300kW,70.924298,_,81.843335,_,0.738398,0.991006,ES100-A,NA,NA
100513609,100513609,100513609,bev150_150kW,17.769971999999996,_,31.484647999999993,_,0.420376,0.942568,ES100-A,NA,NA
100514833,100514833,100514833,bev150_150kW,17.973186999999996,_,31.375866000000002,_,0.662216,0.960673,ES100-A,NA,NA
100514851,100514851,100514851,bev150_150kW,19.683572999999996,_,31.74436700000001,_,0.735625,0.96404,ES100-A,NA,NA
100515770,100515770,100515770,bev150_150kW,15.391674999999992,_,28.421490000000006,_,0.561901,0.908351,ES100-A,NA,NA
100516175,100516175,100516175,bev150_150kW,19.89260999999999,_,35.656891,_,0.589654,0.976658,ES100-A,NA,NA
100516883,100516883,100516883,bev150_150kW,18.722217,_,37.091825,_,0.701555,0.999878,ES100-A,NA,NA
100516901,100516901,100516901,bev150_150kW,16.390854999999988,_,39.421526,_,0.598368,0.93181,ES100-A,NA,NA
100518481,100518481,100518481,bev150_150kW,15.117167999999992,_,35.699543000000006,_,0.735996,0.994412,ES100-A,NA,NA
100518798,100518798,100518798,bev150_150kW,23.900882999999993,_,30.176727,_,0.683526,0.942811,ES100-A,NA,NA
100518991,100518991,100518991,bev150_150kW,19.609312999999986,_,30.86203599999999,_,0.564956,0.944847,ES100-A,NA,NA
100522074,100522074,100522074,bev150_150kW,47.61169799999999,_,55.77813699999999,_,0.184405,0.939151,ES100-A,NA,NA
100522097,100522097,100522097,bev150_150kW,41.104862,_,58.65840299999999,_,0.524177,0.953363,ES100-A,NA,NA
100522214,100522214,100522214,bev150_150kW,45.16294099999999,_,55.430846,_,0.624171,0.983099,ES100-A,NA,NA
100522341,100522341,100522341,bev150_150kW,33.736076,_,53.52778000000001,_,0.734798,0.955261,ES100-A,NA,NA
100522421,100522421,100522421,bev150_150kW,45.86976999999999,_,54.66492600000001,_,0.769562,0.993968,ES100-A,NA,NA
100524361,100524361,100524361,bev150_150kW,45.04147499999999,_,58.695156999999995,_,0.645239,0.92146,ES100-A,NA,NA
100524807,100524807,100524807,bev150_150kW,41.19466,_,55.20942500000001,_,0.691163,0.965442,ES100-A,NA,NA
100527183,100527183,100527183,bev150_150kW,43.75806,_,55.563601000000006,_,0.718188,0.997478,ES100-A,NA,NA
100527426,100527426,100527426,bev150_150kW,43.349132,_,56.259545,_,0.502522,0.981494,ES100-A,NA,NA
100528759,100528759,100528759,bev150_150kW,46.07472899999999,_,57.538433999999995,_,0.643288,0.909244,ES100-A,NA,NA
100529455,100529455,100529455,bev150_150kW,44.466364,_,57.725369,_,0.640763,0.957471,ES100-A,NA,NA
100529568,100529568,100529568,bev150_150kW,42.672540999999995,_,54.64800500000001,_,0.750705,0.993047,ES100-A,NA,NA
100529858,100529858,100529858,bev150_150kW,47.26673199999999,_,54.74311499999999,_,0.363289,0.983988,ES100-A,NA,NA
100531044,100531044,100531044,bev150_150kW,67.06006,_,81.65105299999999,_,0.645496,0.969737,ES100-A,NA,NA
100531078,100531078,100531078,bev150_150kW,67.764959,_,77.50655,_,0.349479,0.933916,ES100-A,NA,NA
100535523,100535523,100535523,bev150_150kW,69.19107,_,80.052265,_,0.746119,0.968,ES100-A,NA,NA
100535857,100535857,100535857,bev150_150kW,68.33864700000001,_,84.76847599999999,_,0.591252,0.941875,ES100-A,NA,NA
100536347,100536347,100536347,bev150_150kW,66.633725,_,79.291552,_,0.599349,0.969503,ES100-A,NA,NA
100536407,100536407,100536407,bev150_150kW,66.6815,_,78.50094899999999,_,0.651742,0.909644,ES100-A,NA,NA
100536458,100536458,100536458,bev150_150kW,67.34135900000001,_,80.78339600000001,_,0.613149,0.929671,ES100-A,NA,NA
100536851,100536851,100536851,bev150_150kW,67.87021999999999,_,79.80101400000001,_,0.719348,0.934133,ES100-A,NA,NA
100539908,100539908,100539908,bev150_150kW,92.23257000000001,_,101.61210899999998,_,0.59758,0.939502,ES100-A,NA,NA
100540613,100540613,100540613,bev150_150kW,86.90356700000001,_,104.90535799999998,_,0.74129,0.998783,ES100-A,NA,NA
100541330,100541330,100541330,bev150_150kW,90.847037,_,101.54025999999999,_,0.706919,0.941933,ES100-A,NA,NA
100542605,100542605,100542605,bev150_150kW,95.55580400000002,_,104.51050500000002,_,0.501327,0.934633,ES100-A,NA,NA
100543834,100543834,100543834,bev150_150kW,89.61113799999998,_,102.523011,_,0.593124,0.955514,ES100-A,NA,NA
100544239,100544239,100544239,bev150_150kW,87.613497,_,102.84652599999998,_,0.362601,0.903302,ES100-A,NA,NA
100546869,100546869,100546869,bev150_150kW,91.510378,_,105.27536099999998,_,0.683914,0.923965,ES100-A,NA,NA
100630599,100630599,100630599,bev200_ld4_150kW,36.723715999999996,_,59.73889299999999,_,0.741345,0.965987,ES100-A,NA,NA
100631395,100631395,100631395,bev200_ld4_150kW,39.827529,_,54.03821300000001,_,0.854631,0.991588,ES100-A,NA,NA
100631530,100631530,100631530,bev200_ld4_150kW,68.25988899999999,_,79.119092,_,0.52398,0.980609,ES100-A,NA,NA
100632123,100632123,100632123,bev200_ld4_150kW,66.883466,_,78.42137399999999,_,0.673012,0.962581,ES100-A,NA,NA
100633180,100633180,100633180,bev200_ld4_150kW,88.16342800000001,_,105.14614999999998,_,0.793396,0.910305,ES100-A,NA,NA
100643147,100643147,100643147,bev275_ld1_150kW,37.25291100000001,_,58.39691300000001,_,0.49808,0.975135,ES100-A,NA,NA
100643558,100643558,100643558,bev275_ld1_150kW,93.045094,_,102.47906999999998,_,0.647706,0.906725,ES100-A,NA,NA
100673123,100673123,100673123,phev_SUV,22.687463000000008,_,33.112359,_,0.014556,0.916904,ES100-A,NA,NA
100673362,100673362,100673362,phev_SUV,17.317189000000013,_,31.046348999999992,_,0.154074,0.985276,ES100-A,NA,NA
100675328,100675328,100675328,phev_SUV,21.175234999999986,_,29.79708500000001,_,0.056212,0.98292,ES100-A,NA,NA
100675462,100675462,100675462,phev_SUV,19.60518300000001,_,31.231355000000008,_,0.038436,0.952611,ES100-A,NA,NA
100675517,100675517,100675517,phev_SUV,19.13534200000001,_,30.587137000000013,_,0.248684,0.906533,ES100-A,NA,NA
100676206,100676206,100676206,phev_SUV,46.261673,_,56.431623,_,0.283754,0.989171,ES100-A,NA,NA
100676822,100676822,100676822,phev_SUV,44.319218000000006,_,53.870239999999995,_,0.095592,0.968414,ES100-A,NA,NA
100677302,100677302,100677302,phev_SUV,42.895882,_,55.817694999999986,_,0.15066,0.913858,ES100-A,NA,NA
100678825,100678825,100678825,phev_SUV,42.75477900000001,_,55.463738000000006,_,0.021553,0.995915,ES100-A,NA,NA
100681146,100681146,100681146,phev_SUV,66.90583799999999,_,78.87509399999999,_,0.235123,0.992281,ES100-A,NA,NA
100682139,100682139,100682139,phev_SUV,91.221206,_,102.85684900000001,_,0.029466,0.940554,ES100-A,NA,NA
100682242,100682242,100682242,phev_SUV,94.95996000000002,_,102.34974399999999,_,0.070599,0.999163,ES100-A,NA,NA
100683426,100683426,100683426,phev_SUV,95.47668599999997,_,101.99566700000003,_,0.189379,0.937246,ES100-A,NA,NA
100684090,100684090,100684090,phev_SUV,91.631618,_,103.389637,_,0.345028,0.9618,ES100-A,NA,NA
100684574,100684574,100684574,phev_SUV,88.557279,_,109.94419199999999,_,0.107102,0.910489,ES100-A,NA,NA
100718185,100718185,100718185,phev50,18.03717900000001,_,31.957805000000008,_,0.072776,0.983301,ES100-A,NA,NA
100720525,100720525,100720525,phev50,88.66822100000002,_,106.234263,_,0.04433,0.97417,ES100-A,NA,NA
100735653,100735653,100735653,phev20,42.69462999999999,_,55.64139800000001,_,0.020676,0.941625,ES100-A,NA,NA
100738134,100738134,100738134,phev20,83.42015799999999,_,103.33514500000001,_,0.081551,0.998653,ES100-A,NA,NA
100738151,100738151,100738151,phev20,91.76576599999999,_,105.645059,_,0.023733,0.984478,ES100-A,NA,NA
200250757,200250757,200250757,bev300_575kW,29.49423300000001,_,38.07589300000001,_,0.087581,0.484847,ES100-A,NA,NA
200251768,200251768,200251768,bev300_575kW,38.95994300000001,_,41.614407,_,0.336646,0.456477,ES100-A,NA,NA
200252337,200252337,200252337,bev300_575kW,30.72936899999999,_,32.343838000000005,_,0.157733,0.308016,ES100-A,NA,NA
200252665,200252665,200252665,bev300_575kW,32.89775900000001,_,37.35731899999999,_,0.153841,0.290407,ES100-A,NA,NA
200253172,200253172,200253172,bev300_575kW,34.536868999999996,_,38.390874999999994,_,0.346519,0.455823,ES100-A,NA,NA
200255045,200255045,200255045,bev300_575kW,33.12957399999999,_,35.34472099999999,_,0.543733,0.592105,ES100-A,NA,NA
200255198,200255198,200255198,bev300_575kW,30.437872999999996,_,39.14670100000001,_,0.150034,0.45697,ES100-A,NA,NA
200257188,200257188,200257188,bev300_575kW,31.870067000000006,_,39.798922000000005,_,0.012433,0.585602,ES100-A,NA,NA
200258311,200258311,200258311,bev300_575kW,32.24960899999999,_,36.194680000000005,_,0.0536,0.356275,ES100-A,NA,NA
200261853,200261853,200261853,bev300_575kW,32.189268999999996,_,34.21927500000001,_,0.172934,0.43525,ES100-A,NA,NA
200262199,200262199,200262199,bev300_575kW,32.23091400000001,_,41.29924199999999,_,0.273774,0.598108,ES100-A,NA,NA
200263156,200263156,200263156,bev300_575kW,33.98761300000001,_,39.34253000000001,_,0.450923,0.574776,ES100-A,NA,NA
200263230,200263230,200263230,bev300_575kW,38.28510299999999,_,41.576449999999994,_,0.687259,0.797829,ES100-A,NA,NA
200264160,200264160,200264160,bev300_575kW,30.885672999999997,_,41.872420000000005,_,0.266724,0.4344,ES100-A,NA,NA
200265387,200265387,200265387,bev300_575kW,32.454486,_,33.781127,_,0.254249,0.690085,ES100-A,NA,NA
200265507,200265507,200265507,bev300_575kW,34.20093499999999,_,43.161035999999996,_,0.282649,0.495083,ES100-A,NA,NA
200268264,200268264,200268264,bev300_575kW,30.695897000000002,_,37.866804,_,0.304882,0.409257,ES100-A,NA,NA
200269227,200269227,200269227,bev300_575kW,32.06394800000001,_,35.90347,_,0.323751,0.624825,ES100-A,NA,NA
200270305,200270305,200270305,bev300_575kW,30.906558999999987,_,42.43596199999999,_,0.309171,0.381512,ES100-A,NA,NA
200270628,200270628,200270628,bev300_575kW,31.227769999999992,_,39.756392000000005,_,0.414653,0.497318,ES100-A,NA,NA
200271051,200271051,200271051,bev300_575kW,39.92846399999999,_,43.60953900000001,_,0.222067,0.574921,ES100-A,NA,NA
200272627,200272627,200272627,bev300_575kW,32.543599,_,41.699295000000006,_,0.394786,0.586056,ES100-A,NA,NA
200273230,200273230,200273230,bev300_575kW,31.403451999999987,_,36.48980599999999,_,0.314632,0.44311,ES100-A,NA,NA
200273638,200273638,200273638,bev300_575kW,30.457336999999995,_,39.36947000000001,_,0.091005,0.461329,ES100-A,NA,NA
200273703,200273703,200273703,bev300_575kW,30.858206999999993,_,33.575446,_,0.18785,0.400865,ES100-A,NA,NA
200275210,200275210,200275210,bev300_575kW,38.085038,_,39.258002000000005,_,0.077284,0.385005,ES100-A,NA,NA
200277038,200277038,200277038,bev300_575kW,32.089428999999996,_,40.411406,_,0.732849,0.736628,ES100-A,NA,NA
200277784,200277784,200277784,bev300_575kW,31.29670999999999,_,35.364847999999995,_,0.279838,0.450504,ES100-A,NA,NA
200278013,200278013,200278013,bev300_575kW,32.48129800000001,_,34.128232,_,0.058786,0.465594,ES100-A,NA,NA
200278074,200278074,200278074,bev300_575kW,32.176536999999996,_,43.00916699999999,_,0.402986,0.666645,ES100-A,NA,NA
200278435,200278435,200278435,bev300_575kW,33.77407099999999,_,39.66985700000001,_,0.183376,0.530531,ES100-A,NA,NA
200279632,200279632,200279632,bev300_575kW,38.702933,_,39.93142599999999,_,0.265591,0.619611,ES100-A,NA,NA
200279986,200279986,200279986,bev300_575kW,30.992932999999994,_,39.69944699999999,_,0.238258,0.734176,ES100-A,NA,NA
200283427,200283427,200283427,bev300_575kW,32.95689899999999,_,34.50535500000001,_,0.138087,0.441556,ES100-A,NA,NA
200284905,200284905,200284905,bev300_575kW,56.109205,_,60.54977199999999,_,0.303595,0.468768,ES100-A,NA,NA
200285702,200285702,200285702,bev300_575kW,57.139621000000005,_,60.51029700000001,_,0.159116,0.505238,ES100-A,NA,NA
200285844,200285844,200285844,bev300_575kW,56.84335899999999,_,66.91077200000001,_,0.249102,0.446494,ES100-A,NA,NA
200287183,200287183,200287183,bev300_575kW,54.32592500000001,_,61.32202699999999,_,0.509679,0.627478,ES100-A,NA,NA
200287259,200287259,200287259,bev300_575kW,55.94836799999999,_,64.377319,_,0.233239,0.531734,ES100-A,NA,NA
200288371,200288371,200288371,bev300_575kW,63.502433999999994,_,65.76127,_,0.522165,0.796786,ES100-A,NA,NA
200288999,200288999,200288999,bev300_575kW,56.185002999999995,_,60.04026300000001,_,0.439793,0.65779,ES100-A,NA,NA
200290253,200290253,200290253,bev300_575kW,56.87559200000001,_,65.578822,_,0.511879,0.512305,ES100-A,NA,NA
200290452,200290452,200290452,bev300_575kW,61.612292,_,63.879312999999996,_,0.298991,0.653594,ES100-A,NA,NA
200291262,200291262,200291262,bev300_575kW,56.725143,_,64.83862500000001,_,0.484342,0.504931,ES100-A,NA,NA
200292836,200292836,200292836,bev300_575kW,54.771883,_,65.12781799999999,_,0.261983,0.339926,ES100-A,NA,NA
200293579,200293579,200293579,bev300_575kW,58.823334999999986,_,67.638262,_,0.565598,0.684312,ES100-A,NA,NA
200294067,200294067,200294067,bev300_575kW,57.20909900000001,_,61.58778799999999,_,0.327182,0.605048,ES100-A,NA,NA
200294765,200294765,200294765,bev300_575kW,61.37855300000001,_,64.91242,_,0.1541,0.560372,ES100-A,NA,NA
200301741,200301741,200301741,bev300_575kW,56.57881499999999,_,63.83031700000001,_,0.332833,0.491128,ES100-A,NA,NA
200301989,200301989,200301989,bev300_575kW,56.149302000000006,_,67.912691,_,0.244382,0.738889,ES100-A,NA,NA
200302823,200302823,200302823,bev300_575kW,56.783221999999995,_,64.92041,_,0.250909,0.348884,ES100-A,NA,NA
200305478,200305478,200305478,bev300_575kW,56.697598,_,64.732147,_,0.311148,0.434491,ES100-A,NA,NA
200306008,200306008,200306008,bev300_575kW,58.09950900000001,_,59.95930100000001,_,0.504148,0.533318,ES100-A,NA,NA
200307707,200307707,200307707,bev300_575kW,57.093863,_,63.49440100000001,_,0.115529,0.548695,ES100-A,NA,NA
200307804,200307804,200307804,bev300_575kW,57.33118300000001,_,59.209802999999994,_,0.104157,0.494039,ES100-A,NA,NA
200309215,200309215,200309215,bev300_575kW,52.79820599999999,_,62.302212999999995,_,0.035433,0.355225,ES100-A,NA,NA
200310634,200310634,200310634,bev300_575kW,55.971525000000014,_,65.3613,_,0.421486,0.45745,ES100-A,NA,NA
200311278,200311278,200311278,bev300_575kW,58.000867,_,59.012305,_,0.183326,0.308282,ES100-A,NA,NA
200311589,200311589,200311589,bev300_575kW,60.068318000000005,_,64.58543599999999,_,0.517211,0.64226,ES100-A,NA,NA
200312266,200312266,200312266,bev300_575kW,54.93892500000001,_,63.135783,_,0.56454,0.666075,ES100-A,NA,NA
200313023,200313023,200313023,bev300_575kW,54.802953,_,63.989745,_,0.247648,0.452984,ES100-A,NA,NA
200316527,200316527,200316527,bev300_575kW,60.04862,_,62.438964,_,0.240365,0.434317,ES100-A,NA,NA
200320901,200320901,200320901,bev300_575kW,87.47364200000001,_,90.507294,_,0.198768,0.355549,ES100-A,NA,NA
200321052,200321052,200321052,bev300_575kW,76.73967400000001,_,81.199377,_,0.157327,0.451704,ES100-A,NA,NA
200322829,200322829,200322829,bev300_575kW,78.33592300000001,_,89.43723699999998,_,0.245029,0.621461,ES100-A,NA,NA
200327754,200327754,200327754,bev300_575kW,80.411801,_,87.95977199999999,_,0.070722,0.427514,ES100-A,NA,NA
200327826,200327826,200327826,bev300_575kW,77.369009,_,80.434584,_,0.227985,0.34684,ES100-A,NA,NA
200330127,200330127,200330127,bev300_575kW,77.66099399999999,_,79.52310700000001,_,0.188502,0.487321,ES100-A,NA,NA
200330549,200330549,200330549,bev300_575kW,80.119213,_,83.35440399999999,_,0.576797,0.591512,ES100-A,NA,NA
200331437,200331437,200331437,bev300_575kW,80.015398,_,89.75778700000001,_,0.489822,0.596742,ES100-A,NA,NA
200331955,200331955,200331955,bev300_575kW,85.69697099999999,_,90.64533699999998,_,0.049913,0.251432,ES100-A,NA,NA
200333129,200333129,200333129,bev300_575kW,82.030757,_,85.628004,_,0.141055,0.445354,ES100-A,NA,NA
200334902,200334902,200334902,bev300_575kW,80.04717500000001,_,87.7438,_,0.044985,0.414243,ES100-A,NA,NA
200335262,200335262,200335262,bev300_575kW,80.37812600000001,_,82.368258,_,0.21218,0.268803,ES100-A,NA,NA
200335300,200335300,200335300,bev300_575kW,80.716012,_,87.46748199999999,_,0.126616,0.264648,ES100-A,NA,NA
200335588,200335588,200335588,bev300_575kW,78.379232,_,83.36152100000001,_,0.442301,0.565581,ES100-A,NA,NA
200335979,200335979,200335979,bev300_575kW,77.374178,_,86.004084,_,0.380354,0.489883,ES100-A,NA,NA
200336148,200336148,200336148,bev300_575kW,79.57011299999999,_,81.722195,_,0.165403,0.442823,ES100-A,NA,NA
200336155,200336155,200336155,bev300_575kW,79.61214899999999,_,85.512925,_,0.014063,0.497975,ES100-A,NA,NA
