simulation_time_hrs, _810.2, _822.1, _826.2, _856.2, _864.1, _848.1, _848.2, _848.3, _840.1, _840.2, _840.3, _838.2, _890.1, _890.2, _890.3
6.304166666666666, 1.0353629089234544, 1.0094879377453545, 1.010390336361668, 0.9985193963247343, 1.03768925995424, 1.0350999536612209, 1.028724431666986, 1.0365848196230263, 1.0343922787746487, 1.0282775390369892, 1.0359902788740931, 1.0281353870278034, 1.0268887633093937, 1.0219560585705119, 1.028218128275004
6.320833333333334, 1.0353519581573154, 1.0094421067661776, 1.0103559387892924, 0.9984770740002944, 1.0376214568220261, 1.035030078931622, 1.0286619029151856, 1.0365288349670119, 1.0343224697147277, 1.0282152208717414, 1.0359344391083962, 1.0280729913562483, 1.0268163794542506, 1.0218919873844168, 1.0281596991507997
6.3375, 1.0353408611232475, 1.0093956646484041, 1.0103210817559598, 0.998434186323172, 1.0375527509427462, 1.0349592739183455, 1.0285985388107353, 1.0364721047077676, 1.034251731212605, 1.0281520701558757, 1.0358778556652182, 1.0280097620868052, 1.026743031568075, 1.0218270602931254, 1.0281004916463499
6.354166666666667, 1.035329617772299, 1.009348611125627, 1.0102857651109711, 0.9983907331065817, 1.037483141969791, 1.0348875382659237, 1.028534339075464, 1.036414628490965, 1.0341800629123126, 1.0280880866121405, 1.03582052819107, 1.0279456989418134, 1.026668719275064, 1.0217612770073201, 1.028040505396167
6.370833333333334, 1.0353182279442956, 1.0093009455617927, 1.0102499883508609, 0.9983467137295997, 1.0374126290167673, 1.0348148710626832, 1.0284693027890464, 1.0363564055708823, 1.034107463901763, 1.0280232693228886, 1.035762455942017, 1.0278808010020422, 1.026593441617699, 1.0216946365858088, 1.0279797396142707
6.3875, 1.0353066914954647, 1.009252667392174, 1.0102137510235312, 0.9983021276344377, 1.0373412113041753, 1.0347412715071458, 1.0284034291242952, 1.0362974352921364, 1.034033933378918, 1.0279576174632798, 1.0357036382642186, 1.0278150674411624, 1.026517197752164, 1.0216271381829871, 1.0279181936083712
6.404166666666667, 1.035295008317646, 1.0092037762017918, 1.0101770527887097, 0.9982569744008667, 1.0372688882749241, 1.034666739027063, 1.0283367174571865, 1.0362377171831532, 1.033959470770732, 1.0278911304109437, 1.0356440746871658, 1.0277484976355573, 1.0264399870718788, 1.021558781161469, 1.0278558668778304
6.420833333333333, 1.0352831782499416, 1.0091542713545543, 1.0101398931405814, 0.998211253404996, 1.0371956590451048, 1.0345912727134012, 1.0282691668628579, 1.0361772505009117, 1.033884075167691, 1.027823807243689, 1.0355837644696069, 1.0276810906614189, 1.0263618086214052, 1.0214895645756057, 1.02779275863893
6.4375, 1.0352712011662604, 1.0091041523614588, 1.010102271682533, 0.9981649641572309, 1.0371215229497004, 1.0345148718827428, 1.0282007766147132, 1.0361160346843934, 1.033807745885647, 1.0277556472369056, 1.0355227070518163, 1.0276128457927518, 1.0262826616786256, 1.021419487682972, 1.0277288682974568
6.454166666666667, 1.0352590769231884, 1.0090534186610014, 1.0100641879636112, 0.9981181061011195, 1.0370464792169265, 1.0344375357416606, 1.0281315458873959, 1.0360540690834152, 1.0337304821305366, 1.027686649567557, 1.0354609017851342, 1.0275437622050079, 1.026202545407401, 1.0213485496399606, 1.027664195166224
6.470833333333333, 1.0352468053593926, 1.0090020696171835, 1.010025641476555, 0.9980706786109079, 1.0369705269656153, 1.034359263384025, 1.028061473753109, 1.0359913529573066, 1.0336522829956867, 1.027616813310502, 1.035398347930646, 1.0274738389714033, 1.0261214588546526, 1.0212767494980304, 1.0275987384634893
6.4875, 1.0352343863133155, 1.0089501045938085, 1.0099866317133785, 0.9980226810599182, 1.0368936653152152, 1.0342800539043762, 1.027990559282628, 1.0359278855660363, 1.0335731475750636, 1.027546137539171, 1.0353350447500704, 1.0274030751637135, 1.0260394010677532, 1.021204086307218, 1.0275324974079918
6.504166666666666, 1.0352218196233902, 1.0088975229551607, 1.0099471581660548, 0.9979741128213956, 1.036815893386701, 1.034199906398849, 1.0279188015465612, 1.0358636661706773, 1.0334930749642124, 1.0274746213268227, 1.0352709915062266, 1.0273314698535359, 1.025956371095545, 1.0211305591174273, 1.02746547121951
6.520833333333333, 1.0352091050748948, 1.008844323843096, 1.0099072201596508, 0.9979249730632331, 1.0367372099725767, 1.034118819625098, 1.0278461993121404, 1.0357986937600483, 1.033412063920503, 1.0274022634443543, 1.0352061871903833, 1.027259021809727, 1.0258723676361432, 1.021056166667712, 1.0273976588337475
6.5375, 1.035196242541049, 1.0087905067694627, 1.0098668172952774, 0.9978752612928684, 1.036657614414241, 1.0340367929064804, 1.0277727518480415, 1.0357329677783311, 1.0333301137664332, 1.0273290631624035, 1.0351406312479874, 1.0271857303014866, 1.0257873899731782, 1.020980908211035, 1.027329059661021
6.554166666666666, 1.0351832318252256, 1.0087360709527367, 1.0098259489548476, 0.9978249767480978, 1.036577105619073, 1.033953825119086, 1.0276984580246964, 1.0356664873086114, 1.0332472233776617, 1.0272550193547123, 1.0350743227643253, 1.0271115942006326, 1.025701436927115, 1.0209047825922621, 1.0272596727352528
6.570833333333334, 1.0351700727654025, 1.0086810157578265, 1.0097846146288296, 0.9977741188002069, 1.0364956827124754, 1.0338699153637265, 1.0276233169095907, 1.035599251615515, 1.0331633918543206, 1.0271801310913942, 1.03500726100575, 1.027036612575581, 1.0256145075507734, 1.0208277888582538, 1.0271894972793216
6.5875, 1.0351567652176619, 1.0086253406257395, 1.009742813864571, 0.997722686890447, 1.0364133449331243, 1.0337850628579723, 1.0275473276735552, 1.0355312600568014, 1.0330786184131744, 1.0271043975455585, 1.0349394453315048, 1.026960784597867, 1.0255266010177826, 1.0207499261617892, 1.027118532613259
6.604166666666667, 1.0351433089851438, 1.0085690447757716, 1.0097005460432018, 0.9976706802555713, 1.0363300911922104, 1.033699266481925, 1.0274704891853137, 1.0354625117184795, 1.032992901933829, 1.0270278175892233, 1.0348708748297857, 1.0268841091375602, 1.0254377161521353, 1.020671193346103, 1.0270467777736154
6.620833333333334, 1.0351297037817921, 1.0085121270542288, 1.009657810265714, 0.9976180977876397, 1.0362459198499872, 1.0336125245479464, 1.0273927998043035, 1.0353930052308713, 1.0329062407286695, 1.0269503895868304, 1.0348015481342825, 1.0268065845565164, 1.0253478511895278, 1.0205915887326065, 1.026974231321339
6.6375, 1.0351159494267774, 1.0084545867503145, 1.0096146059633782, 0.9975649387849649, 1.0361608299237226, 1.0335248360455305, 1.0273142584899182, 1.0353227397698075, 1.0328186337865148, 1.0268721125007334, 1.0347314644227676, 1.0267282098152217, 1.025257005066484, 1.0205111112575822, 1.0269008923858725
6.654166666666667, 1.0351020458290487, 1.0083964235292018, 1.0095709328494826, 0.9975112028928467, 1.0360748209873898, 1.0334362005379045, 1.0272348647141856, 1.0352517149704155, 1.0327300806693716, 1.0267929858041893, 1.0346606233311229, 1.0266489843856959, 1.0251651773137676, 1.0204297603826162, 1.0268267605759949
6.670833333333333, 1.035087992969442, 1.0083376373570858, 1.0095267908631347, 0.9974568900344187, 1.0359878930607704, 1.0333466180477384, 1.027154618359605, 1.0351799308355154, 1.032640581398245, 1.026713009379544, 1.0345890248619676, 1.0265689081495544, 1.0250723679379974, 1.0203475359899128, 1.0267518358842191
6.6875, 1.0350737907941854, 1.0082782280547438, 1.00948217983487, 0.9974019999992584, 1.0359000459487349, 1.0332560883762438, 1.0270735191114317, 1.0351073871885872, 1.0325501357728957, 1.0266321829125644, 1.0345166688390508, 1.026487980791594, 1.0249785767164412, 1.0202644377595564, 1.0266761181161765
6.704166666666667, 1.035059440187893, 1.0082181993792207, 1.0094371025415998, 0.9973465362017077, 1.0358112852829853, 1.033164617329526, 1.026991572009303, 1.0350340886803855, 1.0324587495921733, 1.0265505114252895, 1.0344435599008541, 1.0264062073394296, 1.0248838096450958, 1.0201804708584472, 1.0265996121121999
6.720833333333333, 1.034960119041058, 1.00799531978813, 1.0154876519992397, 1.003409970886737, 1.0355122794298768, 1.032857130059394, 1.0334293391667404, 1.0351647427385688, 1.0321548066436175, 1.032983105023755, 1.0345731642234426, 1.0328398435047035, 1.0245897871802205, 1.0265856268303553, 1.0267239308771168
6.7375, 1.034947093382753, 1.0079357437315886, 1.0154466759638239, 1.0033596410880932, 1.0354243028355155, 1.0327664756984969, 1.0333551526035394, 1.0350895413074095, 1.0320642462156644, 1.032909186897539, 1.0344981563352253, 1.0327658510130555, 1.0244960132107073, 1.0265092419867263, 1.02664593279832
6.754166666666666, 1.0349321855756854, 1.0078739718445946, 1.01539963152564, 1.0033018993328378, 1.0353329908170117, 1.0326723769143158, 1.0332700978260707, 1.035014121732522, 1.0319702339740098, 1.0328244183334607, 1.034422931509756, 1.0326809784466433, 1.0243985190346683, 1.0264221046610214, 1.0265672142668294
6.770833333333333, 1.0349171170909415, 1.0078115992249548, 1.0153520784256078, 1.0032435335313306, 1.035240793423454, 1.032577365753326, 1.0331841240976327, 1.0349380061980429, 1.0318753099903142, 1.0327387336660736, 1.0343470125236065, 1.032595188433263, 1.0243000772721285, 1.0263340304430322, 1.0264877628439515
6.7875, 1.034901910286009, 1.0077486564006728, 1.015304088771491, 1.0031846318438618, 1.035147755715726, 1.0324814887153375, 1.033097360861563, 1.03486119686269, 1.0317795208625398, 1.0326522621224214, 1.0342704015213355, 1.0325086105526189, 1.0242007377302254, 1.0262451475621528, 1.026407586759601
6.804166666666666, 1.034886566428002, 1.0076851479362232, 1.0152556665812862, 1.0031251991970778, 1.0350538844954589, 1.032384752812289, 1.033009815368258, 1.0347836988738175, 1.0316828735965937, 1.032565010930667, 1.0341931036367873, 1.0324212520436096, 1.0241005076790661, 1.0261554633969776, 1.0263266914521945
6.820833333333334, 1.0348710880352017, 1.0076210843055262, 1.01520681979995, 1.0030652453398032, 1.0349591953210566, 1.0322871740798096, 1.0329215019723292, 1.0347055250803698, 1.0315853842115013, 1.032476994396494, 1.0341151316854598, 1.0323331272288045, 1.0239994037136495, 1.0260649926551906, 1.0262450903191491
6.8375, 1.0348554760676056, 1.007556469506959, 1.0151575514584816, 1.0030047739911296, 1.0348636941609117, 1.0321887586704732, 1.0328324261500823, 1.0346266803689974, 1.0314870588529625, 1.0323882179774249, 1.0340364905413009, 1.03224424157205, 1.0238974321964154, 1.0259737409485679, 1.0261627884576867
6.854166666666667, 1.0348397304473609, 1.0074913032491204, 1.0151078613119455, 1.0029437848490257, 1.0347673806464932, 1.0320895062066284, 1.0327425874539593, 1.0345471644032722, 1.0313878971423003, 1.0322986812269692, 1.0339571798686318, 1.0321545946258543, 1.0237945927222365, 1.0258817078205278, 1.0260797855108306
6.870833333333334, 1.0348238509589611, 1.0074255846814835, 1.0150577486798305, 1.0028822770763666, 1.0346702535889705, 1.0319894154654223, 1.0326519846471072, 1.0344669761844578, 1.0312878978561937, 1.0322083829118966, 1.0338771986711195, 1.0320641851549075, 1.023690884007841, 1.0257888920063472, 1.025996080426616
6.8875, 1.0348078374388665, 1.0073593131712675, 1.0150072130453704, 1.0028202500368948, 1.0345723121231678, 1.0318884855575758, 1.0325606167882961, 1.0343861149841043, 1.0311870601045279, 1.0321173220935782, 1.033796546222007, 1.031973012218837, 1.0235863051149579, 1.0256952925442715, 1.0259116724343715
6.904166666666667, 1.0347916898493026, 1.0072924886074273, 1.014956254288595, 1.0027577035813184, 1.0344735561560703, 1.031786716389562, 1.032468483653489, 1.0343045807123665, 1.0310853837921852, 1.0320254985481536, 1.033715222431489, 1.0318810755929029, 1.023480855929506, 1.0256009092073215, 1.025826561429667
6.920833333333333, 1.034775408314906, 1.0072251115517976, 1.0149048728020178, 1.0026946381893307, 1.0343739865898567, 1.0316841088934379, 1.0323755859450923, 1.0342223741015253, 1.0309828698486714, 1.0319329129750872, 1.0336332280297575, 1.0317883759768198, 1.0233745373998535, 1.0255057427176355, 1.0257407481660437
6.9375, 1.0347589928907417, 1.0071571822760088, 1.0148530687588884, 1.002631054071603, 1.0342736038969522, 1.0315806635583813, 1.0322819239694678, 1.0341394955251182, 1.0308795187610593, 1.0318395656791486, 1.0335505633892013, 1.0316949136751419, 1.0232673500159386, 1.0254097933915598, 1.0256542330234024
6.954166666666667, 1.0347424459373924, 1.007088710618818, 1.0148008496052188, 1.0025669603641838, 1.0341724227018487, 1.0314763954576909, 1.0321875111776666, 1.0340559570802101, 1.0307753455867241, 1.0317454700653816, 1.0334672405753342, 1.0316007021085674, 1.0231593093735165, 1.0253130750121935, 1.0255670286103218
6.970833333333333, 1.0347257733831745, 1.0070197211953749, 1.0147482340445484, 1.0025023800200348, 1.0340704794696243, 1.031371342171657, 1.0320923813723364, 1.0339717889172957, 1.0306703878693093, 1.0316506598219386, 1.033383289660432, 1.031505775005771, 1.0230504543871122, 1.0252156222117534, 1.025479166376506
6.9875, 1.034708977820221, 1.0069502247365971, 1.014695230260917, 1.0024373230840342, 1.033967790104493, 1.0312655200915224, 1.0319965493501257, 1.0338870040973889, 1.030564661984318, 1.031555149695581, 1.03329872367182, 1.0314101471315062, 1.0229408020333357, 1.0251174501492188, 1.0253906599596467
7.004166666666666, 1.0346920637850656, 1.0068802400763814, 1.0146418525677663, 1.0023718071216734, 1.0338643825139635, 1.0311589579785763, 1.0319000409798194, 1.033801625679521, 1.0304581966648991, 1.0314589654674642, 1.0332135656087242, 1.031313844297934, 1.022830382093817, 1.0250185853282696, 1.0253015334138675
7.020833333333333, 1.0346750419700192, 1.0068098115644235, 1.0145881346997507, 1.0023058735341466, 1.0337603223277647, 1.0310517234674181, 1.0318029172368295, 1.0337157079386894, 1.0303510594813676, 1.0313621679070455, 1.0331278696055366, 1.0312169273482152, 1.0227192646215313, 1.0249190902182184, 1.0252118433638895
7.0375, 1.034657917062681, 1.0067389585649833, 1.0145340914573704, 1.0022395404890565, 1.0336556381791735, 1.0309438460659777, 1.031705204886746, 1.0336292744037192, 1.0302432799148653, 1.031264783690203, 1.0330416591305667, 1.0311194229913305, 1.0226074801940526, 1.024818992237729, 1.0251216143869337
7.054166666666666, 1.034640691640216, 1.006667691751552, 1.014479730975935, 1.002172817971169, 1.033550345882416, 1.0308353420724974, 1.031606918636874, 1.0335423380840214, 1.0301348742479903, 1.0311668274746284, 1.0329549471596247, 1.0310213459028186, 1.0224950456915831, 1.024718306454291, 1.0250308600638762
7.070833333333334, 1.0346233716513025, 1.0065960358076176, 1.014425072023659, 1.002105729013492, 1.033444481981294, 1.0307262491476725, 1.0315080924091333, 1.0334549291963055, 1.03002588010526, 1.0310683330675345, 1.0328677638311023, 1.030922729930758, 1.0223820001175907, 1.0246170676215391, 1.0249396119174452
7.0875, 1.0346059596167048, 1.0065240011562913, 1.0143701225596111, 1.0020382833853052, 1.0333380619066894, 1.0306165831943739, 1.0314087405952856, 1.0333670604133898, 1.0299163133746856, 1.0309693148123111, 1.0327801217851804, 1.0308235894361923, 1.0222683599472322, 1.024515290483083, 1.024847883183084
7.104166666666667, 1.0345884556023068, 1.006451588074301, 1.0143148827943966, 1.001970481344837, 1.033231086104942, 1.0305063446739822, 1.031308863575547, 1.0332787320518806, 1.0298061745165559, 1.0308697730877459, 1.0326920213376565, 1.0307239247982183, 1.0221541256522906, 1.0244129754292686, 1.024755674193503
7.120833333333334, 1.034570859841083, 1.006378797559682, 1.0142593534625486, 1.001902323792066, 1.0331235561041383, 1.030395535162939, 1.0312084626724032, 1.033189945365131, 1.0296954651046126, 1.030769709211449, 1.0326034637384998, 1.030623737335609, 1.022039298853427, 1.0243101238169205, 1.024662986248959
7.1375, 1.0345531722998138, 1.006305629504799, 1.014203534459102, 1.0018338105967808, 1.0330154717964768, 1.0302841545518566, 1.0311075376913075, 1.0331007002487542, 1.029584185028388, 1.0306691229891338, 1.0325144488834699, 1.0305230268534233, 1.02192387942543, 1.0242067354486548, 1.0245698192339887
7.154166666666667, 1.0345353928884335, 1.0062320835693686, 1.0141474254994114, 1.0017649414081085, 1.0329068327320858, 1.0301722023788817, 1.0310060881123944, 1.0330109963193177, 1.0294723338252099, 1.0305680139022644, 1.0324249763899882, 1.0304217928320396, 1.0218078668772415, 1.0241028097939329, 1.0244761727409584
7.170833333333333, 1.034517521444662, 1.0061581591144746, 1.0140910260709581, 1.0016957155954764, 1.0327976380202328, 1.0300596777278639, 1.0309041130037766, 1.0329208328290702, 1.0293599105785156, 1.0304663810216619, 1.0323350455120952, 1.0303200343406893, 1.0216912602469905, 1.0239983459001571, 1.0243820459819106
7.1875, 1.034499557858977, 1.0060838557210758, 1.014034335827546, 1.0016261327323865, 1.0326878870961165, 1.0299465800185514, 1.030801611734011, 1.0328302093013961, 1.0292469147072993, 1.0303642237175683, 1.0322446557742597, 1.030217750748372, 1.0215740589204896, 1.0238933431225827, 1.024287438451399
7.204166666666667, 1.034481503113072, 1.0060091774956725, 1.0139773578653517, 1.0015561966170596, 1.0325775860858533, 1.0298329155657724, 1.0306985898938015, 1.032739130801645, 1.029133352519191, 1.03026154756138, 1.0321538122285594, 1.0301149476327893, 1.021456269426213, 1.0237878071909503, 1.0241923554255032
7.220833333333333, 1.0344633596678054, 1.0059341346668862, 1.0139200999480846, 1.001485916776598, 1.032466750159448, 1.0297187000040362, 1.0305950615125936, 1.032647609869541, 1.0290192396330522, 1.0301583665348826, 1.0320625273821449, 1.030011638992394, 1.0213379079498253, 1.0236817524798452, 1.0240968099819467
7.2375, 1.0344451285715612, 1.0058587315873089, 1.013862565385634, 1.0014152972728594, 1.03235538578912, 1.0296039400044585, 1.030491032572491, 1.0325556518152454, 1.028904582713097, 1.0300546865998483, 1.0319708065314255, 1.0299078307960525, 1.021218981395806, 1.0235751851187802, 1.024000807662554
7.254166666666666, 1.0344268117138735, 1.0057829761134616, 1.013804760139528, 1.0013443454212725, 1.0322435046352203, 1.029488647584727, 1.0303865138457975, 1.0324632662702822, 1.0287893937648125, 1.029950518491937, 1.0318786592828963, 1.0298035337921694, 1.021099502203849, 1.023468116145336, 1.0239043585118117
7.270833333333333, 1.0344084135152583, 1.0057068865879952, 1.0137466981565435, 1.0012730783378112, 1.0321311338531058, 1.0293728507301159, 1.0302815305400965, 1.0323704756895309, 1.0286737007466091, 1.029845887333498, 1.0317861080332396, 1.0296987731334595, 1.0209794993573746, 1.0233605713853409, 1.0238074859552713
7.2875, 1.0343899358879587, 1.0056304709207489, 1.01368838547424, 1.001201503433044, 1.0320182851569748, 1.0292565615132545, 1.0301760935720157, 1.0322772896946526, 1.0285575157197302, 1.0297408040044287, 1.0316931623793224, 1.0295935597131693, 1.020858985362483, 1.0232525620225992, 1.0237102000409501
7.304166666666666, 1.0343713798558436, 1.0055537333649078, 1.0136298253244944, 1.0011296246729446, 1.0319049648700362, 1.029139786451591, 1.0300702087820655, 1.0321837134824945, 1.0284408451948666, 1.029635274325372, 1.0315998275045153, 1.0294878993588452, 1.0207379669644063, 1.0231440940416092, 1.023612506191124
7.320833333333334, 1.0343527478802095, 1.005476684144435, 1.0135710254725157, 1.0010574515867174, 1.0317911881459905, 1.0290225411625231, 1.0299638902033246, 1.0320897595806076, 1.0283237047740086, 1.0295293122818128, 1.031506115903855, 1.0293818060727238, 1.0206164603334285, 1.023035181820378, 1.0235144174723387
7.3375, 1.034334040919987, 1.0053993272360513, 1.0135119889460666, 1.0009849878901804, 1.0316769608937504, 1.0289048317364229, 1.0298571433086612, 1.0319954328343202, 1.0282061005413463, 1.0294229233280654, 1.0314120324101417, 1.0292752853156586, 1.0204944717742948, 1.0229258309664961, 1.0234159389426223
7.354166666666667, 1.034315258968447, 1.005321662628897, 1.0134527157247188, 1.0009122335574083, 1.0315622831371534, 1.0287866581992404, 1.0297499680583146, 1.0319007332380434, 1.0280880325219501, 1.029316107424246, 1.0313175770177376, 1.0291683370474387, 1.0203720013055586, 1.02281604144066, 1.0233170705934898
7.370833333333334, 1.034296402096602, 1.0052436906458102, 1.0133932060320379, 1.000839188861432, 1.0314471553993982, 1.0286680210916403, 1.0296423648516864, 1.0318056612158335, 1.0279695012549022, 1.0292088649680418, 1.0312227501494817, 1.0290609616658415, 1.0202490494765473, 1.022705813653947, 1.0232178128608707
7.3875, 1.034277470251236, 1.0051654110938473, 1.0133334596998043, 1.0007658535944903, 1.0313315774409952, 1.0285489201683327, 1.0295343333801492, 1.0317102165586505, 1.027850506494074, 1.0291011956515093, 1.0311275515967573, 1.0289531588621628, 1.0201256160225332, 1.0225951472920687, 1.0231181655205044
7.404166666666667, 1.0342584632882352, 1.0050868234047257, 1.0132734762728843, 1.0006922271966248, 1.0312155484687449, 1.028429354613449, 1.0294258728161898, 1.031614398600703, 1.027731047423256, 1.028993098649548, 1.031031980695376, 1.0288449278098921, 1.0200017000873158, 1.0224840415092233, 1.023018127871099
7.420833333333333, 1.0342393809908637, 1.0050079267103178, 1.013213255066937, 1.0006183088265164, 1.0310990672471754, 1.028309323155383, 1.029316981917776, 1.0315182063112296, 1.0276111227708917, 1.028884572723928, 1.0309360364171156, 1.028736267268874, 1.0198773003422565, 1.0223724950350106, 1.0229176988302082
7.4375, 1.0342202232308935, 1.0049287205104953, 1.0131527956767228, 1.0005440979853384, 1.0309821330854663, 1.0281888250838114, 1.029207659947195, 1.0314216391118578, 1.027490731826164, 1.0287756171390257, 1.0308397181849662, 1.0286271765021588, 1.0197524160399458, 1.022260507115744, 1.0228168777870161
7.454166666666667, 1.03420098986327, 1.0048492042345558, 1.0130920976440416, 1.0004695941093003, 1.0308647451882353, 1.028067859580657, 1.0290979060711445, 1.0313246963360885, 1.0273698737706172, 1.0286662310639576, 1.0307430253340264, 1.028517654677431, 1.0196270463215025, 1.0221480768997848, 1.0227156640390809
7.470833333333333, 1.0341816807427275, 1.0047693773112742, 1.013031160509989, 1.0003947966337308, 1.030746902759743, 1.027946425827485, 1.0289877194549815, 1.0312273773173515, 1.0272485477854258, 1.0285564136665013, 1.030645957199318, 1.0284077009610266, 1.0195011903275666, 1.022035203534149, 1.022614056883774
