simulation_time_hrs,base_load_kW,total_demand_kW,HOME,DESTINATION,WORK
25.75,1507.928235,0.0,0.0,0.0,0.0
25.766666666666666,1506.512328,0.0,0.0,0.0,0.0
25.783333333333335,1505.114297,0.0,0.0,0.0,0.0
25.8,1503.733786,0.0,0.0,0.0,0.0
25.816666666666666,1502.370042,0.0,0.0,0.0,0.0
25.833333333333332,1501.022731,0.0,0.0,0.0,0.0
25.85,1499.691822,0.0,0.0,0.0,0.0
25.866666666666667,1498.377296,0.0,0.0,0.0,0.0
25.883333333333333,1497.07913,0.0,0.0,0.0,0.0
25.9,1495.797265,0.0,0.0,0.0,0.0
25.916666666666668,1494.5316,0.0,0.0,0.0,0.0
25.933333333333334,1493.282053,0.0,0.0,0.0,0.0
25.95,1492.047913,0.0,0.0,0.0,0.0
25.966666666666665,1490.827523,0.0,0.0,0.0,0.0
25.983333333333334,1489.620132,0.0,0.0,0.0,0.0
26.0,1488.424463,0.0,0.0,0.0,0.0
26.016666666666666,1487.237566,0.0,0.0,0.0,0.0
26.033333333333335,1486.05817,0.0,0.0,0.0,0.0
26.05,1484.885531,0.0,0.0,0.0,0.0
26.066666666666666,1483.718005,0.0,0.0,0.0,0.0
26.083333333333332,1482.554896,0.0,0.0,0.0,0.0
26.1,1481.39614,0.0,0.0,0.0,0.0
26.116666666666667,1480.241652,0.0,0.0,0.0,0.0
26.133333333333333,1479.091392,0.0,0.0,0.0,0.0
26.15,1477.945356,0.0,0.0,0.0,0.0
26.166666666666668,1476.803545,0.0,0.0,0.0,0.0
26.183333333333334,1475.665946,0.0,0.0,0.0,0.0
26.2,1474.532244,0.0,0.0,0.0,0.0
26.216666666666665,1473.401704,0.0,0.0,0.0,0.0
26.233333333333334,1472.273995,0.0,0.0,0.0,0.0
26.25,1471.148558,0.0,0.0,0.0,0.0
26.266666666666666,1470.024095,0.0,0.0,0.0,0.0
26.283333333333335,1468.90005,0.0,0.0,0.0,0.0
26.3,1467.776101,0.0,0.0,0.0,0.0
26.316666666666666,1466.65153,0.0,0.0,0.0,0.0
26.333333333333332,1465.526036,0.0,0.0,0.0,0.0
26.35,1464.399594,0.0,0.0,0.0,0.0
26.366666666666667,1463.272162,0.0,0.0,0.0,0.0
26.383333333333333,1462.143726,0.0,0.0,0.0,0.0
26.4,1461.014296,0.0,0.0,0.0,0.0
26.416666666666668,1459.883903,0.0,0.0,0.0,0.0
26.433333333333334,1458.752557,0.0,0.0,0.0,0.0
26.45,1457.62026,0.0,0.0,0.0,0.0
26.466666666666665,1456.487008,0.0,0.0,0.0,0.0
26.483333333333334,1455.352802,0.0,0.0,0.0,0.0
26.5,1454.217642,0.0,0.0,0.0,0.0
26.516666666666666,1453.081527,0.0,0.0,0.0,0.0
26.533333333333335,1451.944457,0.0,0.0,0.0,0.0
26.55,1450.806435,0.0,0.0,0.0,0.0
26.566666666666666,1449.66746,0.0,0.0,0.0,0.0
26.583333333333332,1448.527534,0.0,0.0,0.0,0.0
26.6,1447.386653,0.0,0.0,0.0,0.0
26.616666666666667,1446.244808,0.0,0.0,0.0,0.0
26.633333333333333,1445.101997,0.0,0.0,0.0,0.0
26.65,1443.958227,0.0,0.0,0.0,0.0
26.666666666666668,1442.813515,0.0,0.0,0.0,0.0
26.683333333333334,1441.667874,0.0,0.0,0.0,0.0
26.7,1440.521417,0.0,0.0,0.0,0.0
26.716666666666665,1439.374414,0.0,0.0,0.0,0.0
26.733333333333334,1438.226986,0.0,0.0,0.0,0.0
26.75,1437.079341,0.0,0.0,0.0,0.0
26.766666666666666,1435.931963,0.0,0.0,0.0,0.0
26.783333333333335,1434.785059,0.0,0.0,0.0,0.0
26.8,1433.638751,0.0,0.0,0.0,0.0
26.816666666666666,1432.49331,0.0,0.0,0.0,0.0
26.833333333333332,1431.348849,0.0,0.0,0.0,0.0
26.85,1430.205371,0.0,0.0,0.0,0.0
26.866666666666667,1429.06287,0.0,0.0,0.0,0.0
26.883333333333333,1427.921345,0.0,0.0,0.0,0.0
26.9,1426.780806,0.0,0.0,0.0,0.0
26.916666666666668,1425.641279,0.0,0.0,0.0,0.0
26.933333333333334,1424.502785,0.0,0.0,0.0,0.0
26.95,1423.365576,0.0,0.0,0.0,0.0
26.966666666666665,1422.230254,0.0,0.0,0.0,0.0
26.983333333333334,1421.097087,0.0,0.0,0.0,0.0
27.0,1419.966539,0.0,0.0,0.0,0.0
27.016666666666666,1418.839689,0.0,0.0,0.0,0.0
27.033333333333335,1417.717,0.0,0.0,0.0,0.0
27.05,1416.598735,0.0,0.0,0.0,0.0
27.066666666666666,1415.485494,0.0,0.0,0.0,0.0
27.083333333333332,1414.377526,0.0,0.0,0.0,0.0
27.1,1413.274844,0.0,0.0,0.0,0.0
27.116666666666667,1412.17747,0.0,0.0,0.0,0.0
27.133333333333333,1411.08541,0.0,0.0,0.0,0.0
27.15,1409.998656,0.0,0.0,0.0,0.0
27.166666666666668,1408.917199,0.0,0.0,0.0,0.0
27.183333333333334,1407.841035,0.0,0.0,0.0,0.0
27.2,1406.77027,0.0,0.0,0.0,0.0
27.216666666666665,1405.705171,0.0,0.0,0.0,0.0
27.233333333333334,1404.645852,0.0,0.0,0.0,0.0
27.25,1403.59251,0.0,0.0,0.0,0.0
27.266666666666666,1402.545621,0.0,0.0,0.0,0.0
27.283333333333335,1401.505383,0.0,0.0,0.0,0.0
27.3,1400.471905,0.0,0.0,0.0,0.0
27.316666666666666,1399.445446,0.0,0.0,0.0,0.0
27.333333333333332,1398.42611,0.0,0.0,0.0,0.0
27.35,1397.413896,0.0,0.0,0.0,0.0
27.366666666666667,1396.408811,0.0,0.0,0.0,0.0
27.383333333333333,1395.410851,0.0,0.0,0.0,0.0
27.4,1394.420003,0.0,0.0,0.0,0.0
27.416666666666668,1393.436249,0.0,0.0,0.0,0.0
27.433333333333334,1392.459576,0.0,0.0,0.0,0.0
27.45,1391.489976,0.0,0.0,0.0,0.0
27.466666666666665,1390.527445,0.0,0.0,0.0,0.0
27.483333333333334,1389.571977,0.0,0.0,0.0,0.0
27.5,1388.623566,0.0,0.0,0.0,0.0
27.516666666666666,1387.682208,0.0,0.0,0.0,0.0
27.533333333333335,1386.747898,0.0,0.0,0.0,0.0
27.55,1385.820629,0.0,0.0,0.0,0.0
27.566666666666666,1384.900397,0.0,0.0,0.0,0.0
27.583333333333332,1383.987196,0.0,0.0,0.0,0.0
27.6,1383.081013,0.0,0.0,0.0,0.0
27.616666666666667,1382.181831,0.0,0.0,0.0,0.0
27.633333333333333,1381.289635,0.0,0.0,0.0,0.0
27.65,1380.404426,0.0,0.0,0.0,0.0
27.666666666666668,1379.526209,0.0,0.0,0.0,0.0
27.683333333333334,1378.654987,0.0,0.0,0.0,0.0
27.7,1377.790866,0.0,0.0,0.0,0.0
27.716666666666665,1376.934108,0.0,0.0,0.0,0.0
27.733333333333334,1376.084828,0.0,0.0,0.0,0.0
27.75,1375.243227,0.0,0.0,0.0,0.0
27.766666666666666,1374.409786,0.0,0.0,0.0,0.0
27.783333333333335,1373.584708,0.0,0.0,0.0,0.0
27.8,1372.768105,0.0,0.0,0.0,0.0
27.816666666666666,1371.960247,0.0,0.0,0.0,0.0
27.833333333333332,1371.161241,0.0,0.0,0.0,0.0
27.85,1370.37108,0.0,0.0,0.0,0.0
27.866666666666667,1369.589753,0.0,0.0,0.0,0.0
27.883333333333333,1368.817249,0.0,0.0,0.0,0.0
27.9,1368.053574,0.0,0.0,0.0,0.0
27.916666666666668,1367.298747,0.0,0.0,0.0,0.0
27.933333333333334,1366.552781,0.0,0.0,0.0,0.0
27.95,1365.815929,0.0,0.0,0.0,0.0
27.966666666666665,1365.088802,0.0,0.0,0.0,0.0
27.983333333333334,1364.371668,0.0,0.0,0.0,0.0
28.0,1363.664995,0.0,0.0,0.0,0.0
28.016666666666666,1362.969886,0.0,0.0,0.0,0.0
28.033333333333335,1362.286807,0.0,0.0,0.0,0.0
28.05,1361.616026,0.0,0.0,0.0,0.0
28.066666666666666,1360.958151,0.0,0.0,0.0,0.0
28.083333333333332,1360.313432,0.0,0.0,0.0,0.0
28.1,1359.681879,0.0,0.0,0.0,0.0
28.116666666666667,1359.06351,0.0,0.0,0.0,0.0
28.133333333333333,1358.458326,0.0,0.0,0.0,0.0
28.15,1357.866317,0.0,0.0,0.0,0.0
28.166666666666668,1357.287469,0.0,0.0,0.0,0.0
28.183333333333334,1356.721773,0.0,0.0,0.0,0.0
28.2,1356.169335,0.0,0.0,0.0,0.0
28.216666666666665,1355.630421,0.0,0.0,0.0,0.0
28.233333333333334,1355.105143,0.0,0.0,0.0,0.0
28.25,1354.5937,0.0,0.0,0.0,0.0
28.266666666666666,1354.096573,346.4508266666877,110.3817916666738,175.86078500001003,60.2082500000039
28.283333333333335,1353.613958,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.3,1353.145968,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.316666666666666,1352.692864,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.333333333333332,1352.25475,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.35,1351.831629,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.366666666666667,1351.423506,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.383333333333333,1351.030379,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.4,1350.652237,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.416666666666668,1350.289061,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.433333333333334,1349.940839,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.45,1349.607561,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.466666666666665,1349.289217,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.483333333333334,1348.985797,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.5,1348.697292,396.80000000000103,126.50000000000048,201.30000000000024,69.00000000000027
28.516666666666666,1348.423687,249.6198238583673,69.16415642111481,157.32434230036077,23.13132513689173
28.533333333333335,1348.164973,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.55,1347.921141,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.566666666666666,1347.692179,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.583333333333332,1347.478081,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.6,1347.278849,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.616666666666667,1347.094494,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.633333333333333,1346.925018,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.65,1346.770408,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.666666666666668,1346.630637,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.683333333333334,1346.505684,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.7,1346.395371,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.716666666666665,1346.299273,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.733333333333334,1346.217198,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.75,1346.148817,249.20000000000144,69.00000000000027,157.2000000000011,23.00000000000009
28.766666666666666,1346.093368,180.39698770533863,46.065662568445994,134.26566256844683,0.06566256844581861
28.783333333333335,1346.050521,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.8,1346.020085,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.816666666666666,1346.001628,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.833333333333332,1345.994967,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.85,1346.0001,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.866666666666667,1346.017029,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.883333333333333,1346.045755,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.9,1346.086259,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.916666666666668,1346.138496,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.933333333333334,1346.202435,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.95,1346.277674,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.966666666666665,1346.363265,180.20000000000118,46.00000000000018,134.200000000001,0.0
28.983333333333334,1346.458783,180.20000000000118,46.00000000000018,134.200000000001,0.0
29.0,1346.563497,180.20000000000118,46.00000000000018,134.200000000001,0.0
29.016666666666666,1346.675703,145.7984938526698,23.06566256844591,122.73283128422389,0.0
29.033333333333335,1346.794669,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.05,1346.919972,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.066666666666666,1347.050661,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.083333333333332,1347.186336,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.1,1347.326967,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.116666666666667,1347.472507,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.133333333333333,1347.622939,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.15,1347.778265,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.166666666666668,1347.938489,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.183333333333334,1348.103608,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.2,1348.273446,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.216666666666665,1348.447575,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.233333333333334,1348.625808,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.25,1348.807822,145.70000000000107,23.00000000000009,122.70000000000098,0.0
29.266666666666666,1348.992865,111.29849385266967,11.532831284222954,99.76566256844671,0.0
29.283333333333335,1349.180613,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.3,1349.370881,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.316666666666666,1349.563251,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.333333333333332,1349.757548,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.35,1349.953757,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.366666666666667,1350.151854,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.383333333333333,1350.351829,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.4,1350.553689,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.416666666666668,1350.757451,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.433333333333334,1350.963122,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.45,1351.170703,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.466666666666665,1351.380192,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.483333333333334,1351.591592,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.5,1351.804902,111.20000000000094,11.500000000000044,99.7000000000009,0.0
29.516666666666666,1352.020126,78.69151101613733,11.500000000000044,67.19151101613728,0.0
29.533333333333335,1352.237264,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.55,1352.456317,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.566666666666666,1352.677289,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.583333333333332,1352.900179,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.6,1353.124984,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.616666666666667,1353.35169,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.633333333333333,1353.58029,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.65,1353.810796,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.666666666666668,1354.04323,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.683333333333334,1354.277604,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.7,1354.514076,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.716666666666665,1354.753012,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.733333333333334,1354.994578,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.75,1355.239058,78.60000000000055,11.500000000000044,67.1000000000005,0.0
29.766666666666666,1355.487116,34.624342300359814,0.032831284222909304,34.591511016136906,0.0
29.783333333333335,1355.739037,34.500000000000135,0.0,34.500000000000135,0.0
29.8,1355.99499,34.500000000000135,0.0,34.500000000000135,0.0
29.816666666666666,1356.255349,34.500000000000135,0.0,34.500000000000135,0.0
29.833333333333332,1356.520273,34.500000000000135,0.0,34.500000000000135,0.0
29.85,1356.789769,34.500000000000135,0.0,34.500000000000135,0.0
29.866666666666667,1357.063834,34.500000000000135,0.0,34.500000000000135,0.0
29.883333333333333,1357.34247,34.500000000000135,0.0,34.500000000000135,0.0
29.9,1357.625694,34.500000000000135,0.0,34.500000000000135,0.0
29.916666666666668,1357.91355,34.500000000000135,0.0,34.500000000000135,0.0
29.933333333333334,1358.206067,34.500000000000135,0.0,34.500000000000135,0.0
29.95,1358.503597,34.500000000000135,0.0,34.500000000000135,0.0
29.966666666666665,1358.806971,34.500000000000135,0.0,34.500000000000135,0.0
29.983333333333334,1359.116565,34.500000000000135,0.0,34.500000000000135,0.0
30.0,1359.43302,34.500000000000135,0.0,34.500000000000135,0.0
30.016666666666666,1359.757827,34.500000000000135,0.0,34.500000000000135,0.0
30.033333333333335,1360.091628,34.500000000000135,0.0,34.500000000000135,0.0
30.05,1360.434801,34.500000000000135,0.0,34.500000000000135,0.0
30.066666666666666,1360.788178,34.500000000000135,0.0,34.500000000000135,0.0
30.083333333333332,1361.152115,34.500000000000135,0.0,34.500000000000135,0.0
30.1,1361.526645,34.500000000000135,0.0,34.500000000000135,0.0
30.116666666666667,1361.911814,34.500000000000135,0.0,34.500000000000135,0.0
30.133333333333333,1362.307644,34.500000000000135,0.0,34.500000000000135,0.0
30.15,1362.71414,34.500000000000135,0.0,34.500000000000135,0.0
30.166666666666668,1363.131305,34.500000000000135,0.0,34.500000000000135,0.0
30.183333333333334,1363.55915,34.500000000000135,0.0,34.500000000000135,0.0
30.2,1363.997839,34.500000000000135,0.0,34.500000000000135,0.0
30.216666666666665,1364.447759,34.500000000000135,0.0,34.500000000000135,0.0
30.233333333333334,1364.909084,34.500000000000135,0.0,34.500000000000135,0.0
