charge_event_id,SE_id,pev_id,pev_type,start_time,end_time_chg,end_time_prk,dest_type,soc_i,soc_f,ES_strategy,VS_strategy,Ext_strategy
1274,17,174,ld_100kWh,13.870150916712195,_,14.308076004822167,_,0.22954035717668647,1.0,NA,NA,ext0005q
1275,17,175,ld_100kWh,14.526759747403874,_,14.655789794233396,_,0.09022532839517629,0.9701712145527294,NA,NA,ext0005q
1276,17,176,ld_100kWh,15.09221937086069,_,15.235076513717832,_,0.16162114890187823,1.0,NA,NA,ext0005q
1277,17,177,ld_100kWh,15.341119254041168,_,15.884276987095657,_,0.23492062747598413,0.8791046482895264,NA,NA,ext0005q
1278,17,178,ld_100kWh,16.33087223568975,_,16.618445712683933,_,0.0827363540096339,1.0,NA,NA,ext0005q
1279,17,179,ld_100kWh,17.150140387855206,_,17.465149748576245,_,0.29551563526972874,1.0,NA,NA,ext0005q
1280,17,180,ld_100kWh,18.32362670926702,_,18.466483852124163,_,0.2021856000433933,0.9566562553215188,NA,NA,ext0005q
1281,17,181,ld_100kWh,18.624750446363645,_,18.922183647620486,_,0.10048006168497518,0.9501577499873379,NA,NA,ext0005q
1282,17,182,ld_100kWh,19.063385451036464,_,19.206242593893606,_,0.1644314939053954,0.88998948094229,NA,NA,ext0005q
1283,17,183,ld_100kWh,19.49677618220489,_,19.958966328876713,_,0.14934824848984957,1.0,NA,NA,ext0005q
1284,17,184,ld_100kWh,20.4091944605642,_,20.647217996414163,_,0.27063116562112427,1.0,NA,NA,ext0005q
1285,17,185,ld_100kWh,21.585251261855536,_,21.94275025866281,_,0.2560279473398033,1.0,NA,NA,ext0005q
1286,17,186,ld_100kWh,22.516663365374328,_,22.883760853206095,_,0.14119644620027416,1.0,NA,NA,ext0005q
1287,17,187,ld_100kWh,23.90814264263434,_,24.42833679961234,_,0.192222250806172,1.0,NA,NA,ext0005q
